"Species";"n";"Table";"Phylum";"Note";"AphiaID";"ScientificName";"Updated";"Rank";"ParentID"
"Strombidium conicum";1713;"Phytoplankton";"";"";101289;"Strombidium conicum";"2019-11-19";"Species";101195
"Strombidium cornucopiae";72;"Phytoplankton";"";"";427725;"Strombidium cornucopiae";"2019-11-19";"Species";101195
"Strombidium coronata";16;"Phytoplankton";"";"";101273;"Spirostrombidium sauerbreyae";"2019-11-19";"Species";101194
"Strombidium delicatissima";406;"Phytoplankton";"";"";101342;"Strombidium vestitum";"2019-11-19";"Species";101195
"Strombidium emergens";844;"Phytoplankton";"";"";732820;"Strombidium emergens";"2019-11-19";"Species";101195
"Strombidium reticulata";16;"Phytoplankton";"";"";101325;"Strombidium reticulatum";"2019-11-19";"Species";101195
"Surirella sp.";78;"Phytoplankton";"";"";149084;"Surirella";"2019-11-19";"Genus";149006
"Synchaeta spp.";4;"Phytoplankton";"";"";134958;"Synchaeta";"2019-11-19";"Genus";134924
"Synechococcus sp.";244;"Phytoplankton";"";"";160572;"Synechococcus";"2019-11-19";"Genus";160571
"Synedra actinastroides";8;"Phytoplankton";"";"";175438;"Nitzschia holsatica";"2019-11-19";"Species";149045
"Synedra acus";10;"Phytoplankton";"";"";978938;"Synedra radians var. radians";"2019-11-19";"Variety";965615
"Synedra berolinensis";13;"Phytoplankton";"";"";978832;"Synedra berolinensis var. berolinensis";"2019-11-19";"Variety";176219
"Synedra sp.";4193;"Phytoplankton";"";"";149186;"Synedra";"2019-11-19";"Genus";148952
"Synedra ulna";10;"Phytoplankton";"";"";149187;"Synedra ulna";"2019-11-19";"Species";149186
"Tabellaria sp.";246;"Phytoplankton";"";"";149333;"Tabellaria";"2019-11-19";"Genus";149332
"Teleaulax acuta";574;"Phytoplankton";"";"";106305;"Teleaulax acuta";"2019-11-19";"Species";106285
"Teleaulax amphioxeia";332;"Phytoplankton";"";"";106306;"Teleaulax amphioxeia";"2019-11-19";"Species";106285
"Teleaulax sp.";27;"Phytoplankton";"";"";106285;"Teleaulax";"2019-11-19";"Genus";22582
"Telonema sp.";1941;"Phytoplankton";"";"";118028;"Telonema";"2019-11-19";"Genus";582427
"Telonema subtile";87;"Phytoplankton";"";"";118075;"Telonema subtile";"2019-11-19";"Species";118028
"Tetraedron sp.";6;"Phytoplankton";"";"";178949;"TetraÃ«dron";"2019-11-19";"Genus";160560
"Tetraselmis sp.";15;"Phytoplankton";"";"";134526;"Tetraselmis";"2019-11-19";"Genus";17667
"Thalassionema nitzschioides";16485;"Phytoplankton";"";"";985570;"Synedra nitzschioides f. nitzschioides";"2019-11-19";"Forma";965607
"Thalassionema sp.";34;"Phytoplankton";"";"";149092;"Thalassionema";"2019-11-19";"Genus";149091
"Thalassiosira angulata";357;"Phytoplankton";"";"";966467;"Orthosira angulata";"2019-11-19";"Species";605105
"Thalassiosira anguste-lineata";1242;"Phytoplankton";"";"";964359;"Coscinodiscus angustelineatus";"2019-11-19";"Species";148917
"Thalassiosira baltica";54;"Phytoplankton";"";"";156690;"Thalassiosira baltica";"2019-11-19";"Species";148912
"Thalassiosira constricta";60;"Phytoplankton";"";"";1307640;"Bacterosira constricta";"2019-11-19";"Species";162923
"Thalassiosira decipiens";359;"Phytoplankton";"";"";148919;"Thalassiosira decipiens";"2019-11-19";"Species";148912
"Thalassiosira eccentrica";46;"Phytoplankton";"";"";148922;"Thalassiosira eccentrica";"2019-11-19";"Species";148912
"Thalassiosira lacustris";16;"Phytoplankton";"";"";983570;"Coscinodiscus lacustris f. lacustris";"2019-11-19";"Forma";163493
"Thalassiosira levanderi";381;"Phytoplankton";"";"";149308;"Thalassiosira levanderi";"2019-11-19";"Species";148912
"Thalassiosira minima";125;"Phytoplankton";"";"";148925;"Thalassiosira minima";"2019-11-19";"Species";148912
"Thalassiosira nordenskioeldii";2064;"Phytoplankton";"";"";148931;"Thalassiosira nordenskioeldii";"2019-11-19";"Species";148912
"Thalassiosira punctigera";831;"Phytoplankton";"";"";148941;"Ethmodiscus punctiger";"2019-11-19";"Species";148940
"Thalassiosira rotula";1525;"Phytoplankton";"";"";148942;"Thalassiosira rotula";"2019-11-19";"Species";148912
"Thalassiosira sp.";26552;"Phytoplankton";"";"";148912;"Thalassiosira";"2019-11-19";"Genus";148904
"Tiarina fusus";804;"Phytoplankton";"";"";247943;"Tiarina fusus";"2019-11-19";"Species";247913
"Tiarina sp.";20;"Phytoplankton";"";"";247913;"Tiarina";"2019-11-19";"Genus";163181
"Tintinnidae";6;"Phytoplankton";"";"";183533;"Tintinnidae";"2019-11-19";"Family";732976
"Tintinnopsis";3376;"Phytoplankton";"";"";163780;"Tintinnopsis";"2019-11-19";"Genus";150201
"Tintinnopsis beroidea";282;"Phytoplankton";"";"";163782;"Tintinnopsis beroidea";"2019-11-19";"Species";163780
"Tintinnopsis campanula";51;"Phytoplankton";"";"";163913;"Tintinnopsis campanula";"2019-11-19";"Species";163780
"Tintinnopsis cylindrica";233;"Phytoplankton";"";"";345439;"Tintinnopsis cylindrica";"2019-11-19";"Species";163780
"Tintinnopsis fluviatile";111;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Tintinnopsis magna";8;"Phytoplankton";"";"";427420;"Tintinnopsis magna";"2019-11-19";"Species";163780
"Tintinnopsis minuta";229;"Phytoplankton";"";"";232076;"Tintinnopsis minuta";"2019-11-19";"Species";163780
"Tintinnopsis parva";4;"Phytoplankton";"";"";232078;"Tintinnopsis parva";"2019-11-19";"Species";163780
"Tintinnopsis rapa";323;"Phytoplankton";"";"";427430;"Tintinnopsis rapa";"2019-11-19";"Species";163780
"Tintinnopsis sp.";2754;"Phytoplankton";"";"";163780;"Tintinnopsis";"2019-11-19";"Genus";150201
"Tontonia spp.";396;"Phytoplankton";"";"";101196;"Tontonia";"2019-11-19";"Genus";425511
"Torodinium robustum";103;"Phytoplankton";"";"";109889;"Torodinium robustum";"2019-11-19";"Species";109479
"Trachelomonas spp.";36;"Phytoplankton";"";"";163247;"Trachelomonas";"2019-11-19";"Genus";21001
"Triceratium alternans";258;"Phytoplankton";"";"";985653;"Triceratium alternans f. alternans";"2019-11-19";"Forma";967836
"Triceratium favus";5;"Phytoplankton";"";"";149170;"Triceratium favus";"2019-11-19";"Species";149154
"Ulotrichales";12;"Phytoplankton";"";"";824;"Ulotrichales";"2019-11-19";"Order";146216
"Ultrananoplankton, unidentified";2299;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Unidentified";3922;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Unidentified flagellates";39158;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Unidentified flagellates, cysts";8;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Unidentifred ciliates";11874;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Unidentifred oligotrich ciliates";5033;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Unidentifred tintinnids";1456;"Phytoplankton";"";"";;"";"2019-11-19";"";
"Uronema spp.";20;"Phytoplankton";"";"";143943;"Uronema";"2019-11-19";"Genus";172295
"Urotrichia spp.";217;"Phytoplankton";"";"";425626;"Urotricha";"2019-11-19";"Genus";425490
"Volvocales";144;"Phytoplankton";"";"";18526;"Volvocales";"2019-11-19";"Order";802
"Vorticella spp.";20;"Phytoplankton";"";"";163573;"Vorticella";"2019-11-19";"Genus";163172
"Warnowia sp.";13;"Phytoplankton";"";"";109491;"Warnowia";"2019-11-19";"Genus";109415
"Woronichinia compacta";196;"Phytoplankton";"";"Split ODA entry: 'Woronichinia compacta/Coelomoron pusillu'";177484;"Woronichinia compacta";"2019-11-19";"Species";146617
"Coelomoron pusillu";196;"Phytoplankton";"";"Split ODA entry: 'Woronichinia compacta/Coelomoron pusillu'";160569;"Coelomoron pusillum";"2019-11-19";"Species";160568
"Woronichinia naegeliana";6;"Phytoplankton";"";"";146618;"Woronichinia naegeliana";"2019-11-19";"Species";146617
"Woronichinia sp.";321;"Phytoplankton";"";"";146617;"Woronichinia";"2019-11-19";"Genus";599618
"Woronichinia  sp.";32;"Phytoplankton";"";"Split ODA entry: 'Woronichinia/Gomphosphaeria sp.'";146617;"Woronichinia";"2019-11-19";"Genus";599618
"Gomphosphaeria sp.";32;"Phytoplankton";"";"Split ODA entry: 'Woronichinia/Gomphosphaeria sp.'";146570;"Gomphosphaeria";"2019-11-19";"Genus";599618
"Zygabikodinium lenticulatum";36;"Phytoplankton";"";"";614618;"Preperidinium meunieri";"2019-11-19";"Species";109505
"Acartia bifilosa";1233;"Zooplankton";"";"";345919;"Acartia (Acanthacartia) bifilosa";"2019-11-19";"Species";149738
"Acartia clausi";3172;"Zooplankton";"";"";149755;"Acartia (Acartiura) clausi";"2019-11-19";"Species";149737
"Acartia discaudata";665;"Zooplankton";"";"";234125;"Acartia (Acartiura) discaudata";"2019-11-19";"Species";149737
"Acartia longiremis";8817;"Zooplankton";"";"";346037;"Acartia (Acartiura) longiremis";"2019-11-19";"Species";149737
"Acartia spp.";22462;"Zooplankton";"";"";104108;"Acartia";"2019-11-19";"Genus";104074
"Acartia tonsa";11371;"Zooplankton";"";"";345943;"Acartia (Acanthacartia) tonsa";"2019-11-19";"Species";149738
"Annelida";64;"Zooplankton";"";"";882;"Annelida";"2019-11-19";"Phylum";2
"Apoda";48;"Zooplankton";"";"";123108;"Apodida";"2019-11-19";"Order";123083
"Aporrhais pespelicani";6;"Zooplankton";"";"";138760;"Aporrhais pespelecani";"2019-11-19";"Species";137656
"Ascidiacea indet.";160;"Zooplankton";"";"";1839;"Ascidiacea";"2019-11-19";"Class";146420
"Asterias rubens";84;"Zooplankton";"";"";123776;"Asterias rubens";"2019-11-19";"Species";123219
"Asteroidea bipinnaria";102;"Zooplankton";"";"";;"";"2019-11-19";"";
"Asteroidea brachiolaria";42;"Zooplankton";"";"";;"";"2019-11-19";"";
"Aurelia aurita";230;"Zooplankton";"";"";135306;"Aurelia aurita";"2019-11-19";"Species";135263
"Autolytinae";8;"Zooplankton";"";"";152231;"Autolytinae";"2019-11-19";"Subfamily";948
"Balanus balanoides";366;"Zooplankton";"";"";106210;"Semibalanus balanoides";"2019-11-19";"Species";106121
"Balanus balanus";1228;"Zooplankton";"";"";106213;"Balanus balanus";"2019-11-19";"Species";106122
"Balanus crenatus";2609;"Zooplankton";"";"";106215;"Balanus crenatus";"2019-11-19";"Species";106122
"Balanus cypris";535;"Zooplankton";"";"";;"";"2019-11-19";"";
"Balanus improvisus";4149;"Zooplankton";"";"";421139;"Amphibalanus improvisus";"2019-11-19";"Species";415046
"Balanus sp.";3642;"Zooplankton";"";"";106122;"Balanus";"2019-11-19";"Genus";106073
"Belone belone";4;"Zooplankton";"";"";126375;"Belone belone";"2019-11-19";"Species";125688
"Bivalvia indet.";5761;"Zooplankton";"";"";105;"Bivalvia";"2019-11-19";"Class";51
"Bosmina coregoni maritima";959;"Zooplankton";"";"";106271;"Bosmina (Eubosmina) coregoni";"2019-11-19";"Species";148381
"Bosmina longirostris";187;"Zooplankton";"";"";148379;"Bosmina (Bosmina) longirostris";"2019-11-19";"Species";412804
"Bosmina sp.";6;"Zooplankton";"";"";106265;"Bosmina";"2019-11-19";"Genus";106262
"Bougainvillia sp.";4;"Zooplankton";"";"";117015;"Bougainvillia";"2019-11-19";"Genus";1594
"Bougainvillia superciliaris";8;"Zooplankton";"";"";117333;"Bougainvillia superciliaris";"2019-11-19";"Species";117015
"Brachionus angularis";6;"Zooplankton";"";"";134979;"Brachionus angularis";"2019-11-19";"Species";134937
"Brachionus plicatilis";250;"Zooplankton";"";"";134982;"Brachionus plicatilis";"2019-11-19";"Species";134937
"Brachionus quadridentatus";54;"Zooplankton";"";"";134983;"Brachionus quadridentatus";"2019-11-19";"Species";134937
"Brachionus urceolaris";6;"Zooplankton";"";"";134985;"Brachionus urceolaris";"2019-11-19";"Species";134937
"Branchiostoma lanceolatum";32;"Zooplankton";"";"";104906;"Branchiostoma lanceolatum";"2019-11-19";"Species";104902
"Bryozoa";87;"Zooplankton";"";"";146142;"Bryozoa";"2019-11-19";"Phylum";2
"Calanoida";288;"Zooplankton";"";"";1100;"Calanoida";"2019-11-19";"Order";155877
"Calanoide nauplier";8347;"Zooplankton";"";"";;"";"2019-11-19";"";
"Calanus finmarchicus";192;"Zooplankton";"";"";104464;"Calanus finmarchicus";"2019-11-19";"Species";104152
"Calanus helgolandicus";87;"Zooplankton";"";"";104466;"Calanus helgolandicus";"2019-11-19";"Species";104152
"Calanus spp.";1779;"Zooplankton";"";"";104152;"Calanus";"2019-11-19";"Genus";104079
"Caligus spp.";92;"Zooplankton";"";"";135566;"Caligus";"2019-11-19";"Genus";135513
"Calocaris macandreae";12;"Zooplankton";"";"";107726;"Calocaris macandreae";"2019-11-19";"Species";107071
"Cancer pagurus";24;"Zooplankton";"";"";107276;"Cancer pagurus";"2019-11-19";"Species";106876
"Candacia";6;"Zooplankton";"";"";104157;"Candacia";"2019-11-19";"Genus";104080
"Candacia armata";6;"Zooplankton";"";"";104474;"Candacia armata";"2019-11-19";"Species";104157
"Carcinus maenas";924;"Zooplankton";"";"";107381;"Carcinus maenas";"2019-11-19";"Species";106922
"Centropages hamatus";19526;"Zooplankton";"";"";104496;"Centropages hamatus";"2019-11-19";"Species";104159
"Centropages spp.";973;"Zooplankton";"";"";104159;"Centropages";"2019-11-19";"Genus";104081
"Centropages typicus";5039;"Zooplankton";"";"";104499;"Centropages typicus";"2019-11-19";"Species";104159
"Chydorus sphaericus";268;"Zooplankton";"";"";148406;"Chydorus sphaericus";"2019-11-19";"Species";148377
"Ciona sp.";40;"Zooplankton";"";"";103488;"Ciona";"2019-11-19";"Genus";103444
"Cladocera";34;"Zooplankton";"";"";1076;"Cladocera";"2019-11-19";"Superorder";723385
"Cladocera eggs";516;"Zooplankton";"";"";1076;"Cladocera";"2019-11-19";"Superorder";723385
"Clupea harengus";332;"Zooplankton";"";"";126417;"Clupea harengus";"2019-11-19";"Species";125716
"Clupeidae sp.";80;"Zooplankton";"";"";125464;"Clupeidae";"2019-11-19";"Family";10297
"Clytia hemisphaerica";8;"Zooplankton";"";"";117368;"Clytia hemisphaerica";"2019-11-19";"Species";117030
"Cnidaria";252;"Zooplankton";"";"";1267;"Cnidaria";"2019-11-19";"Phylum";2
"Conopeum reticulum";262;"Zooplankton";"";"";111351;"Conopeum reticulum";"2019-11-19";"Species";110903
"Conopeum seurati";24;"Zooplankton";"";"";111352;"Conopeum seurati";"2019-11-19";"Species";110903
"Copecod nauplier";6666;"Zooplankton";"";"";;"";"2019-11-19";"";
"Copepod eggs";8323;"Zooplankton";"";"";;"";"2019-11-19";"";
"Copepoda";1827;"Zooplankton";"";"";1080;"Copepoda";"2019-11-19";"Subclass";889925
"Corycaeus anglicus";397;"Zooplankton";"";"";128805;"Ditrichocorycaeus anglicus";"2019-11-19";"Species";128635
"Coscinodiscus sp.";207;"Zooplankton";"";"";148917;"Coscinodiscus";"2019-11-19";"Genus";148916
"Crangon allmani";6;"Zooplankton";"";"";107551;"Crangon allmanni";"2019-11-19";"Species";107007
"Crangon crangon";804;"Zooplankton";"";"";107552;"Crangon crangon";"2019-11-19";"Species";107007
"Crustacea";168;"Zooplankton";"";"";1066;"Crustacea";"2019-11-19";"Subphylum";1065
"Ctenophora";462;"Zooplankton";"";"";1248;"Ctenophora";"2019-11-19";"Phylum";2
"Cyanea capillata";8;"Zooplankton";"";"";135301;"Cyanea capillata";"2019-11-19";"Species";135259
"Cyclopina sp.";12;"Zooplankton";"";"";106437;"Cyclopina";"2019-11-19";"Genus";106414
"Cyclopod eggs";54;"Zooplankton";"";"";246140;"Tritia";"2019-11-19";"Genus";225335
"Cyclopoida";1044;"Zooplankton";"";"";1101;"Cyclopoida";"2019-11-19";"Order";155879
"Cyclopoide nauplier";1146;"Zooplankton";"";"";;"";"2019-11-19";"";
"Cyclops spp.";2156;"Zooplankton";"";"";149782;"Cyclops";"2019-11-19";"Genus";106413
"Cyphonautes";54;"Zooplankton";"";"";110904;"Electra";"2019-11-19";"Genus";110746
"Daphnia sp.";12;"Zooplankton";"";"";148370;"Daphnia";"2019-11-19";"Genus";148360
"Decapoda indet.";6;"Zooplankton";"";"";1130;"Decapoda";"2019-11-19";"Order";1089
"Diaixis hibernica";123;"Zooplankton";"";"";104521;"Diaixis hibernica";"2019-11-19";"Species";104167
"Diaphanosoma brachyurum";24;"Zooplankton";"";"";234063;"Diaphanosoma brachyurum";"2019-11-19";"Species";234062
"Didinium spp.";80;"Zooplankton";"";"";341301;"Didinium";"2019-11-19";"Genus";163617
"Echinocardium cordatum";21;"Zooplankton";"";"";124392;"Echinocardium cordatum";"2019-11-19";"Species";123426
"Echinodermata";128;"Zooplankton";"";"";1806;"Echinodermata";"2019-11-19";"Phylum";2
"Echinoidea";128;"Zooplankton";"";"";123082;"Echinoidea";"2019-11-19";"Class";148744
"Electra crustulenta";28;"Zooplankton";"";"";467577;"Einhornia crustulenta";"2019-11-19";"Species";467576
"Electra monostachys";1331;"Zooplankton";"";"";111354;"Electra monostachys";"2019-11-19";"Species";110904
"Electra pilosa";2588;"Zooplankton";"";"";111355;"Electra pilosa";"2019-11-19";"Species";110904
"Enchelyopus cimbrius";8;"Zooplankton";"";"";126450;"Enchelyopus cimbrius";"2019-11-19";"Species";125742
"Ephyra indet";24;"Zooplankton";"";"";107018;"Acanthephyra";"2019-11-19";"Genus";585943
"Epicaridea sp.";460;"Zooplankton";"";"";13795;"Epicaridea";"2019-11-19";"Infraorder";292941
"Epiphanes sp.";6;"Zooplankton";"";"";148361;"Epiphanes";"2019-11-19";"Genus";368564
"Eteone longa";160;"Zooplankton";"";"";130616;"Eteone longa";"2019-11-19";"Species";129443
"Euchlanis dilatata";6;"Zooplankton";"";"";134988;"Euchlanis dilatata";"2019-11-19";"Species";134939
"Euphausiacea indet.";6;"Zooplankton";"";"";1128;"Euphausiacea";"2019-11-19";"Order";1089
"Eurytemora affinis";1823;"Zooplankton";"";"";104872;"Eurytemora affinis";"2019-11-19";"Species";104240
"Eurytemora hirundo";36;"Zooplankton";"";"";104872;"Eurytemora affinis";"2019-11-19";"Species";104240
"Eurytemora hirundoides";174;"Zooplankton";"";"";104872;"Eurytemora affinis";"2019-11-19";"Species";104240
"Eurytemora spp.";1359;"Zooplankton";"";"";104240;"Eurytemora";"2019-11-19";"Genus";104106
"Evadne nordmanni";5687;"Zooplankton";"";"";106273;"Evadne nordmanni";"2019-11-19";"Species";106267
"Evadne spinifera";220;"Zooplankton";"";"";106274;"Evadne spinifera";"2019-11-19";"Species";106267
"Evadne spp.";309;"Zooplankton";"";"";106267;"Evadne";"2019-11-19";"Genus";106264
"Filinia longiseta";12;"Zooplankton";"";"";134969;"Filinia longiseta";"2019-11-19";"Species";134931
"Foraminifera";8;"Zooplankton";"";"";1410;"Foraminifera";"2019-11-19";"Phylum";582420
"Fritillaria borealis";360;"Zooplankton";"";"";103375;"Fritillaria borealis";"2019-11-19";"Species";103358
"Gadus morhua";4;"Zooplankton";"";"";126436;"Gadus morhua";"2019-11-19";"Species";125732
"Gasterosteus aculeatus";172;"Zooplankton";"";"";126505;"Gasterosteus aculeatus";"2019-11-19";"Species";125775
"Gastropoda indet.";9186;"Zooplankton";"";"";101;"Gastropoda";"2019-11-19";"Class";51
"Gattyana cirrosa";180;"Zooplankton";"";"";130749;"Gattyana cirrhosa";"2019-11-19";"Species";129488
"Glycera alba";42;"Zooplankton";"";"";130116;"Glycera alba";"2019-11-19";"Species";129296
"Gobiidae indet.";76;"Zooplankton";"";"";125537;"Gobiidae";"2019-11-19";"Family";151743
"Gobius spp.";32;"Zooplankton";"";"";125988;"Gobius";"2019-11-19";"Genus";267094
"Halacarida spp.";30;"Zooplankton";"";"";138653;"Halicardia";"2019-11-19";"Genus";13716
"Halacaridae";24;"Zooplankton";"";"";1484;"Halacaridae";"2019-11-19";"Family";292685
"Harmothoe imbricata";6;"Zooplankton";"";"";130769;"Harmothoe imbricata";"2019-11-19";"Species";129491
"Harmothoe impar";158;"Zooplankton";"";"";130770;"Harmothoe impar";"2019-11-19";"Species";129491
"Harmothoe sp.";42;"Zooplankton";"";"";129491;"Harmothoe";"2019-11-19";"Genus";155091
"Harpacticoida";9373;"Zooplankton";"";"";1102;"Harpacticoida";"2019-11-19";"Order";155879
"Harpaticoid eggs";90;"Zooplankton";"";"";;"";"2019-11-19";"";
"Harpaticoide nauplier";788;"Zooplankton";"";"";;"";"2019-11-19";"";
"Hinia reticulata";20;"Zooplankton";"";"";876821;"Tritia reticulata";"2019-11-19";"Species";246140
